Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
214.864	3.03500	32.8432	0.0304477	9.29461	10.7771	64.4238	27.1892	44.6132	351.186	8.34334	8.93771	0.0274146	vapor
214.326	3.03600	33.0024	0.0303008	9.27687	10.7527	64.3078	27.2066	44.7545	350.378	8.38928	8.92101	0.0273819	vapor
213.846	3.03600	33.1342	0.0301803	9.26122	10.7312	64.2073	27.2218	44.8782	349.663	8.43069	8.90576	0.0273516	vapor
213.566	3.03800	33.2388	0.0300853	9.25155	10.7178	64.1404	27.2325	44.9639	349.221	8.45494	8.89766	0.0273383	vapor
214.431	4.16500	49.7637	0.0200950	8.95667	10.2994	60.1079	28.1677	53.4021	337.872	8.25084	9.47832	0.0302322	vapor
214.021	4.16500	49.9905	0.0200038	8.94082	10.2774	60.0055	28.1941	53.6674	337.124	8.28616	9.46955	0.0302393	vapor
213.625	4.16500	50.2127	0.0199153	8.92543	10.2561	59.9058	28.2202	53.9304	336.398	8.32052	9.46115	0.0302474	vapor
213.296	4.16500	50.3998	0.0198414	8.91259	10.2384	59.8225	28.2423	54.1541	335.790	8.34926	9.45424	0.0302550	vapor
215.344	5.02100	64.6389	0.0154706	8.70547	9.95164	57.3620	28.9382	62.8204	330.917	7.91214	10.1170	0.0333364	supercritical
214.428	5.02100	65.4828	0.0152712	8.66346	9.89357	57.0918	29.0277	63.9846	329.020	7.98115	10.1145	0.0334687	supercritical
213.774	5.02100	66.1090	0.0151265	8.63298	9.85144	56.8950	29.0951	64.8744	327.642	8.03071	10.1138	0.0335734	supercritical
213.072	5.02100	66.8046	0.0149690	8.59977	9.80554	56.6799	29.1709	65.8897	326.139	8.08415	10.1140	0.0336960	supercritical
214.675	5.81000	83.0421	0.0120421	8.35561	9.47804	54.3536	29.8807	78.5800	323.164	7.50058	10.9742	0.0377526	supercritical
214.439	5.81100	83.4404	0.0119846	8.34156	9.45882	54.2631	29.9165	79.2254	322.621	7.51115	10.9846	0.0378550	supercritical
214.014	5.81300	84.1795	0.0118794	8.31586	9.42370	54.0974	29.9831	80.4402	321.633	7.52958	11.0047	0.0380486	supercritical
213.567	5.81000	84.8465	0.0117860	8.29075	9.38930	53.9392	30.0494	81.6559	320.615	7.55243	11.0201	0.0382274	supercritical
214.369	6.37200	99.1721	0.0100835	8.06867	9.09945	52.1249	30.5807	95.0020	320.158	6.99468	11.8712	0.0421808	supercritical
214.079	6.37300	99.8968	0.0100103	8.04757	9.07104	51.9915	30.6367	96.3324	319.507	6.99568	11.9021	0.0424040	supercritical
213.712	6.37000	100.707	0.00992979	8.02268	9.03743	51.8367	30.7047	97.9527	318.685	7.00072	11.9349	0.0426602	supercritical
213.474	6.37100	101.340	0.00986775	8.00471	9.01328	51.7229	30.7536	99.1511	318.147	6.99998	11.9629	0.0428601	supercritical
213.934	6.92800	118.965	0.00840581	7.72960	8.66386	49.7068	31.2418	116.646	320.829	6.27449	13.1438	0.0479265	supercritical
213.759	6.92900	119.633	0.00835889	7.71342	8.64260	49.6068	31.2805	117.880	320.546	6.26291	13.1831	0.0481427	supercritical
213.375	6.92900	121.059	0.00826042	7.67858	8.59682	49.3924	31.3652	120.612	319.920	6.23879	13.2672	0.0486097	supercritical
213.185	6.93000	121.824	0.00820853	7.66041	8.57301	49.2801	31.4090	122.056	319.627	6.22426	13.3135	0.0488597	supercritical
213.566	7.35600	136.813	0.00730927	7.43786	8.30043	47.7546	31.5955	133.200	326.357	5.56103	14.4596	0.0529029	supercritical
213.304	7.35700	138.097	0.00724129	7.40986	8.26453	47.5859	31.6479	135.212	326.283	5.52767	14.5505	0.0532901	supercritical
213.126	7.35800	139.002	0.00719416	7.39036	8.23958	47.4684	31.6838	136.608	326.258	5.50345	14.6153	0.0535611	supercritical
212.961	7.35600	139.735	0.00715639	7.37392	8.21845	47.3702	31.7162	137.842	326.182	5.48544	14.6674	0.0537851	supercritical
213.712	7.75900	151.955	0.00658090	7.21342	8.03258	46.2912	31.6274	138.963	336.923	4.89222	15.7199	0.0565713	supercritical
213.375	7.75900	153.761	0.00650360	7.17588	7.98542	46.0703	31.6752	140.897	337.381	4.83890	15.8639	0.0570504	supercritical
213.200	7.76000	154.757	0.00646175	7.15556	7.96000	45.9506	31.6994	141.887	337.686	4.80849	15.9444	0.0573100	supercritical
213.080	7.75900	155.381	0.00643580	7.14251	7.94361	45.8742	31.7161	142.552	337.851	4.79018	15.9948	0.0574741	supercritical
213.798	8.25400	169.674	0.00589365	6.95587	7.73629	44.6741	31.4591	136.599	355.666	4.10815	17.3392	0.0602983	supercritical
213.577	8.25500	170.931	0.00585032	6.93071	7.70549	44.5294	31.4728	137.133	356.500	4.06844	17.4519	0.0605840	supercritical
213.415	8.25500	171.834	0.00581956	6.91254	7.68324	44.4252	31.4827	137.507	357.105	4.04005	17.5334	0.0607886	supercritical
213.191	8.25500	173.094	0.00577722	6.88729	7.65238	44.2806	31.4954	137.986	357.981	4.00026	17.6478	0.0610715	supercritical
213.742	8.69700	184.053	0.00543321	6.74712	7.50519	43.4051	31.2121	129.117	376.438	3.49071	18.7731	0.0630771	supercritical
213.550	8.69700	185.075	0.00540320	6.72651	7.48039	43.2890	31.2155	129.191	377.435	3.45909	18.8729	0.0632953	supercritical
213.349	8.69800	186.179	0.00537118	6.70448	7.45398	43.1649	31.2177	129.220	378.561	3.42457	18.9816	0.0635293	supercritical
213.104	8.69600	187.436	0.00533516	6.67889	7.42319	43.0213	31.2217	129.284	379.816	3.38616	19.1058	0.0637970	supercritical
213.965	9.31000	198.884	0.00502807	6.54264	7.29363	42.1759	30.8647	117.285	405.126	2.86510	20.3912	0.0659446	supercritical
213.642	9.31100	200.458	0.00498857	6.51029	7.25545	41.9969	30.8617	117.030	407.239	2.81904	20.5594	0.0662840	supercritical
213.475	9.31200	201.284	0.00496811	6.49340	7.23559	41.9036	30.8595	116.873	408.381	2.79478	20.6484	0.0664621	supercritical
213.336	9.30900	201.884	0.00495333	6.48058	7.22033	41.8331	30.8595	116.807	409.155	2.77804	20.7128	0.0665929	supercritical
214.655	10.0680	211.316	0.00473225	6.38695	7.15130	41.2353	30.5257	105.684	436.476	2.35257	21.8794	0.0685649	supercritical
214.386	10.0690	212.466	0.00470665	6.36237	7.12266	41.1014	30.5218	105.426	438.356	2.32184	22.0114	0.0688287	supercritical
214.165	10.0690	213.394	0.00468616	6.34240	7.09938	40.9928	30.5187	105.215	439.888	2.29720	22.1186	0.0690429	supercritical
213.890	10.0700	214.566	0.00466057	6.31733	7.07025	40.8563	30.5141	104.924	441.871	2.26596	22.2550	0.0693145	supercritical
214.865	11.1060	226.721	0.00441070	6.17330	6.95916	39.9870	30.1869	93.9324	480.358	1.80277	23.8717	0.0723129	supercritical
214.535	11.1060	227.901	0.00438786	6.14642	6.92821	39.8429	30.1825	93.6472	482.726	1.77518	24.0209	0.0726147	supercritical
214.277	11.1060	228.822	0.00437022	6.12543	6.90408	39.7303	30.1790	93.4182	484.601	1.75371	24.1381	0.0728518	supercritical
213.865	11.1070	230.300	0.00434216	6.09179	6.86550	39.5498	30.1728	93.0331	487.679	1.71922	24.3283	0.0732359	supercritical
215.388	12.4170	240.283	0.00416175	5.99359	6.82262	38.9341	29.9107	84.4207	527.645	1.36332	25.8237	0.0761679	supercritical
214.771	12.4180	242.163	0.00412944	5.94788	6.77055	38.6917	29.9056	84.0111	532.065	1.32557	26.0850	0.0767056	supercritical
214.164	12.4200	244.013	0.00409815	5.90290	6.71946	38.4528	29.9002	83.5919	536.526	1.28862	26.3460	0.0772425	supercritical
213.575	12.4220	245.798	0.00406839	5.85937	6.67013	38.2216	29.8948	83.1765	540.924	1.25325	26.6014	0.0777682	supercritical
215.850	14.2570	254.937	0.00392254	5.79365	6.69082	37.7706	29.6863	76.0679	586.095	0.957616	28.1646	0.0809887	supercritical
215.227	14.2570	256.521	0.00389832	5.75188	6.64351	37.5511	29.6854	75.7974	590.313	0.931582	28.4093	0.0814976	supercritical
214.710	14.2570	257.830	0.00387852	5.71728	6.60438	37.3691	29.6847	75.5700	593.853	0.910226	28.6141	0.0819232	supercritical
214.290	14.2560	258.884	0.00386274	5.68932	6.57275	37.2219	29.6843	75.3870	596.723	0.893219	28.7802	0.0822686	supercritical
216.298	16.7640	269.868	0.00370551	5.58619	6.58276	36.5619	29.5463	69.3153	653.466	0.614339	30.8467	0.0866583	supercritical
215.635	16.7660	271.297	0.00368600	5.54534	6.53678	36.3484	29.5493	69.1337	657.696	0.595664	31.0949	0.0871734	supercritical
215.026	16.7640	272.584	0.00366860	5.50817	6.49480	36.1541	29.5524	68.9732	661.520	0.579119	31.3210	0.0876419	supercritical
214.509	16.7670	273.698	0.00365366	5.47627	6.45906	35.9868	29.5550	68.8264	664.912	0.564720	31.5194	0.0880528	supercritical
215.935	20.2750	286.912	0.00348538	5.32025	6.45394	35.0309	29.5099	63.7041	736.388	0.310370	34.3101	0.0940358	supercritical
215.396	20.2740	287.877	0.00347371	5.28981	6.41964	34.8721	29.5150	63.6207	739.514	0.300846	34.5036	0.0944298	supercritical
214.891	20.2730	288.779	0.00346285	5.26131	6.38755	34.7232	29.5200	63.5422	742.460	0.291993	34.6863	0.0948011	supercritical
214.387	20.2700	289.670	0.00345220	5.23299	6.35560	34.5751	29.5251	63.4656	745.376	0.283345	34.8682	0.0951701	supercritical
216.265	24.8910	302.211	0.00330895	5.09874	6.42008	33.7120	29.5697	59.5628	821.178	0.0882165	37.9023	0.101699	supercritical
215.719	24.8880	303.040	0.00329990	5.07002	6.38758	33.5623	29.5765	59.5164	824.048	0.0820564	38.0936	0.102077	supercritical
215.148	24.8880	303.916	0.00329039	5.03985	6.35361	33.4046	29.5839	59.4655	827.118	0.0755379	38.2976	0.102479	supercritical
214.700	24.8860	304.596	0.00328304	5.01627	6.32699	33.2812	29.5897	59.4266	829.506	0.0705273	38.4574	0.102793	supercritical
215.940	31.2510	319.012	0.00313467	4.83421	6.40579	32.1275	29.7386	56.1930	920.285	-0.0972605	42.4106	0.111197	supercritical
215.396	31.2510	319.729	0.00312765	4.80716	6.37522	31.9858	29.7467	56.1678	922.953	-0.101173	42.6056	0.111565	supercritical
214.911	31.2480	320.360	0.00312149	4.78315	6.34797	31.8598	29.7540	56.1464	925.301	-0.104581	42.7788	0.111891	supercritical
214.518	31.2450	320.871	0.00311652	4.76371	6.32589	31.7576	29.7599	56.1292	927.203	-0.107320	42.9197	0.112156	supercritical
215.647	39.6200	335.584	0.00297988	4.57504	6.46910	30.5217	30.0002	53.6179	1026.30	-0.237204	47.5477	0.121887	supercritical
215.127	39.6180	336.174	0.00297465	4.55055	6.44119	30.3926	30.0086	53.6076	1028.61	-0.239502	47.7383	0.122229	supercritical
214.645	39.6140	336.718	0.00296984	4.52791	6.41530	30.2730	30.0165	53.5985	1030.74	-0.241598	47.9149	0.122544	supercritical
214.236	39.6130	337.184	0.00296574	4.50863	6.39337	30.1709	30.0234	53.5901	1032.58	-0.243400	48.0672	0.122816	supercritical
215.862	48.5530	348.938	0.00286584	4.38218	6.61446	29.2558	30.2778	51.9321	1118.64	-0.325834	52.2496	0.131631	supercritical
215.441	48.5540	349.369	0.00286230	4.36305	6.59261	29.1543	30.2850	51.9289	1120.40	-0.327092	52.4095	0.131905	supercritical
214.911	48.5490	349.904	0.00285793	4.33908	6.56501	29.0271	30.2939	51.9257	1122.56	-0.328623	52.6091	0.132246	supercritical
214.480	48.5470	350.342	0.00285435	4.31954	6.54259	28.9231	30.3014	51.9229	1124.35	-0.329879	52.7735	0.132527	supercritical
216.114	57.6520	360.119	0.00277686	4.22592	6.79424	28.1825	30.5523	50.7781	1199.66	-0.385200	56.6027	0.140617	supercritical
215.631	57.6480	360.566	0.00277342	4.20468	6.76963	28.0694	30.5605	50.7786	1201.51	-0.386184	56.7891	0.140924	supercritical
215.140	57.6480	361.025	0.00276989	4.18301	6.74470	27.9536	30.5692	50.7787	1203.44	-0.387202	56.9818	0.141242	supercritical
214.778	57.6450	361.360	0.00276732	4.16708	6.72626	27.8685	30.5755	50.7791	1204.84	-0.387935	57.1233	0.141475	supercritical
215.841	66.1000	369.474	0.00270655	4.08320	6.95330	27.1993	30.8056	50.0053	1268.38	-0.425021	60.5687	0.148695	supercritical
215.368	66.1030	369.891	0.00270350	4.06271	6.92971	27.0892	30.8141	50.0072	1270.17	-0.425762	60.7604	0.149003	supercritical
214.932	66.1010	370.270	0.00270073	4.04389	6.90786	26.9881	30.8219	50.0094	1271.78	-0.426424	60.9361	0.149284	supercritical
214.525	66.1030	370.628	0.00269812	4.02626	6.88755	26.8931	30.8294	50.0111	1273.32	-0.427056	61.1028	0.149550	supercritical
215.706	69.2630	372.710	0.00268305	4.03327	7.01460	26.8496	30.8983	49.7679	1292.52	-0.437128	62.0143	0.151625	supercritical
215.349	69.2690	373.021	0.00268081	4.01786	6.99696	26.7666	30.9049	49.7695	1293.88	-0.437644	62.1623	0.151861	supercritical
214.975	69.2770	373.349	0.00267846	4.00169	6.97852	26.6793	30.9119	49.7711	1295.31	-0.438189	62.3188	0.152110	supercritical
214.553	69.2760	373.709	0.00267588	3.98357	6.95750	26.5816	30.9197	49.7737	1296.86	-0.438768	62.4920	0.152383	supercritical
234.956	0.977000	8.34197	0.119876	10.3033	12.1822	79.3153	26.0020	35.8104	393.752	6.96084	9.08590	0.0266010	vapor
234.383	0.978000	8.37393	0.119418	10.2878	12.1614	79.2187	25.9953	35.8161	393.209	6.99363	9.06609	0.0265353	vapor
233.637	0.978000	8.40419	0.118988	10.2678	12.1347	79.1045	25.9864	35.8213	392.509	7.03666	9.04004	0.0264486	vapor
233.152	0.979000	8.43296	0.118582	10.2546	12.1171	79.0208	25.9811	35.8271	392.045	7.06485	9.02327	0.0263933	vapor
236.032	3.14500	29.3995	0.0340142	9.93210	11.6483	68.0401	26.9112	41.4721	378.462	6.81840	9.64696	0.0292956	vapor
235.316	3.14600	29.5465	0.0338449	9.91009	11.6183	67.9104	26.9153	41.5588	377.581	6.86198	9.62469	0.0292320	vapor
234.753	3.14700	29.6657	0.0337089	9.89271	11.5946	67.8073	26.9189	41.6294	376.882	6.89654	9.60724	0.0291826	vapor
234.261	3.14800	29.7723	0.0335883	9.87747	11.5738	67.7163	26.9224	41.6927	376.268	6.92697	9.59205	0.0291400	vapor
235.158	5.13500	53.6437	0.0186415	9.46585	11.0015	61.8943	27.9037	50.1758	364.727	6.56060	10.4599	0.0329495	supercritical
234.655	5.13500	53.8864	0.0185576	9.44748	10.9762	61.7867	27.9192	50.3727	363.961	6.58985	10.4501	0.0329393	supercritical
234.220	5.13500	54.0989	0.0184847	9.43154	10.9543	61.6931	27.9330	50.5469	363.295	6.61530	10.4418	0.0329313	supercritical
233.740	5.13500	54.3363	0.0184039	9.41388	10.9300	61.5892	27.9487	50.7435	362.556	6.64355	10.4328	0.0329234	supercritical
236.400	7.12900	82.7873	0.0120791	8.99640	10.3779	57.2148	28.8752	62.5753	360.942	5.80368	11.8668	0.0388272	supercritical
235.396	7.12900	83.8176	0.0119307	8.95008	10.3146	56.9464	28.9321	63.5322	359.316	5.84011	11.8819	0.0389753	supercritical
234.339	7.13100	84.9820	0.0117672	8.89992	10.2461	56.6533	28.9964	64.6250	357.586	5.87681	11.9024	0.0391551	supercritical
233.533	7.13200	85.8948	0.0116422	8.86122	10.1933	56.4267	29.0477	65.5065	356.255	5.90446	11.9196	0.0393025	supercritical
235.044	9.42400	127.559	0.00783953	8.23596	9.42120	51.6367	29.7991	82.3709	372.701	4.45082	14.6277	0.0493895	supercritical
234.249	9.42500	129.299	0.00773399	8.18539	9.35479	51.3531	29.8490	83.7676	372.183	4.43433	14.7244	0.0497956	supercritical
233.554	9.42600	130.877	0.00764076	8.14033	9.29576	51.1002	29.8933	85.0329	371.779	4.41763	14.8144	0.0501672	supercritical
232.938	9.42700	132.322	0.00755735	8.09971	9.24265	50.8720	29.9329	86.1889	371.463	4.40092	14.8986	0.0505102	supercritical
235.259	11.4690	165.578	0.00603945	7.67044	8.78167	47.9630	29.8984	86.8123	412.562	3.09522	17.7598	0.0583726	supercritical
234.432	11.4700	167.818	0.00595885	7.61277	8.70927	47.6542	29.9220	87.6437	413.719	3.05325	17.9365	0.0588660	supercritical
233.788	11.4710	169.602	0.00589615	7.56730	8.65235	47.4107	29.9397	88.2728	414.725	3.01896	18.0800	0.0592593	supercritical
233.227	11.4720	171.185	0.00584163	7.52730	8.60242	47.1965	29.9546	88.8055	415.677	2.98796	18.2091	0.0596082	supercritical
235.523	13.6000	196.177	0.00509743	7.23202	8.34419	45.3031	29.7264	81.3385	468.803	2.08259	20.8597	0.0654943	supercritical
234.841	13.6000	197.930	0.00505229	7.18633	8.28865	45.0670	29.7322	81.5415	470.795	2.05097	21.0306	0.0658844	supercritical
234.078	13.6010	199.922	0.00500195	7.13477	8.22619	44.8002	29.7380	81.7417	473.161	2.01464	21.2280	0.0663309	supercritical
233.513	13.6020	201.412	0.00496494	7.09638	8.17980	44.6015	29.7420	81.8722	474.996	1.98725	21.3777	0.0666670	supercritical
235.351	15.7500	219.498	0.00455584	6.88851	8.03966	43.3061	29.5624	75.0299	528.089	1.42594	23.6467	0.0715018	supercritical
234.621	15.7500	221.180	0.00452121	6.84248	7.98488	43.0730	29.5639	75.0500	530.857	1.39937	23.8394	0.0719153	supercritical
234.028	15.7510	222.559	0.00449319	6.80488	7.94027	42.8823	29.5649	75.0534	533.195	1.37744	23.9998	0.0722583	supercritical
233.472	15.7510	223.848	0.00446732	6.76969	7.89854	42.7038	29.5659	75.0506	535.412	1.35701	24.1510	0.0725813	supercritical
235.036	17.6920	235.811	0.00424068	6.64124	7.84487	41.8966	29.4674	70.4419	579.200	1.03169	25.8723	0.0762900	supercritical
234.425	17.6920	237.080	0.00421799	6.60465	7.80184	41.7133	29.4681	70.4125	581.741	1.01418	26.0358	0.0766353	supercritical
233.812	17.6930	238.362	0.00419530	6.56780	7.75862	41.5284	29.4688	70.3751	584.361	0.996443	26.2029	0.0769880	supercritical
233.349	17.6930	239.326	0.00417839	6.54002	7.72604	41.3890	29.4693	70.3447	586.353	0.983158	26.3296	0.0772553	supercritical
234.799	20.5360	253.778	0.00394045	6.36995	7.66815	40.3520	29.4074	65.5898	645.982	0.657689	28.6548	0.0823418	supercritical
234.255	20.5350	254.762	0.00392523	6.33940	7.63252	40.2004	29.4085	65.5557	648.307	0.646597	28.7998	0.0826453	supercritical
233.698	20.5350	255.776	0.00390967	6.30802	7.59602	40.0444	29.4097	65.5171	650.738	0.635154	28.9506	0.0829608	supercritical
233.233	20.5350	256.623	0.00389677	6.28181	7.56556	39.9139	29.4108	65.4832	652.788	0.625617	29.0776	0.0832265	supercritical
235.343	23.4110	266.587	0.00375113	6.19597	7.60481	39.3290	29.4069	62.2609	702.217	0.423857	30.9071	0.0873119	supercritical
234.724	23.4110	267.595	0.00373698	6.16275	7.56628	39.1650	29.4087	62.2276	704.851	0.414341	31.0717	0.0876534	supercritical
234.109	23.4110	268.598	0.00372303	6.12973	7.52802	39.0018	29.4106	62.1930	707.495	0.404912	31.2369	0.0879958	supercritical
233.639	23.4100	269.361	0.00371249	6.10455	7.49882	38.8772	29.4122	62.1665	709.514	0.397790	31.3634	0.0882580	supercritical
235.025	26.9320	280.556	0.00356435	5.97820	7.51823	38.0835	29.4558	59.3708	766.765	0.217425	33.6003	0.0932522	supercritical
234.553	26.9320	281.247	0.00355560	5.95396	7.49021	37.9642	29.4577	59.3511	768.742	0.212096	33.7269	0.0935111	supercritical
234.168	26.9320	281.810	0.00354849	5.93419	7.46736	37.8667	29.4594	59.3347	770.363	0.207757	33.8309	0.0937236	supercritical
233.546	26.9310	282.718	0.00353710	5.90228	7.43048	37.7092	29.4622	59.3082	772.985	0.200810	33.9994	0.0940676	supercritical
235.148	30.3680	291.168	0.00343444	5.82293	7.49615	37.1697	29.5291	57.3644	821.031	0.0810089	35.8687	0.0982753	supercritical
234.592	30.3660	291.909	0.00342573	5.79541	7.46427	37.0344	29.5318	57.3481	823.273	0.0762229	36.0178	0.0985750	supercritical
234.248	30.3610	292.357	0.00342048	5.77854	7.44457	36.9516	29.5334	57.3397	824.610	0.0733935	36.1082	0.0987561	supercritical
233.560	30.3600	293.279	0.00340973	5.74439	7.40513	36.7832	29.5371	57.3178	827.439	0.0674438	36.2962	0.0991337	supercritical
234.964	34.0920	301.300	0.00331895	5.66565	7.48089	36.2471	29.6260	55.7289	875.223	-0.0296929	38.2151	0.103444	supercritical
234.389	34.0910	302.012	0.00331113	5.63794	7.44884	36.1108	29.6293	55.7160	877.503	-0.0335980	38.3724	0.103755	supercritical
233.804	34.0900	302.737	0.00330320	5.60974	7.41625	35.9718	29.6328	55.7026	879.836	-0.0375620	38.5338	0.104073	supercritical
233.473	34.0890	303.146	0.00329874	5.59379	7.39781	35.8931	29.6348	55.6951	881.157	-0.0397899	38.6254	0.104253	supercritical
235.426	37.5510	308.731	0.00323906	5.56810	7.51939	35.6374	29.7205	54.5614	918.705	-0.104335	40.0795	0.107580	supercritical
234.763	37.5470	309.497	0.00323105	5.53694	7.48319	35.4843	29.7244	54.5514	921.226	-0.107967	40.2608	0.107931	supercritical
234.319	37.5470	310.016	0.00322564	5.51598	7.45897	35.3811	29.7271	54.5437	922.957	-0.110447	40.3846	0.108172	supercritical
233.849	37.5430	310.557	0.00322002	5.49391	7.43332	35.2723	29.7301	54.5367	924.747	-0.112990	40.5142	0.108423	supercritical
235.318	41.0220	315.990	0.00316466	5.45650	7.53918	34.9642	29.8224	53.6071	961.144	-0.166758	41.9985	0.111785	supercritical
234.701	41.0210	316.671	0.00315785	5.42795	7.50610	34.8237	29.8264	53.5996	963.472	-0.169615	42.1714	0.112116	supercritical
234.205	41.0210	317.220	0.00315238	5.40496	7.47952	34.7103	29.8297	53.5933	965.363	-0.171920	42.3119	0.112384	supercritical
233.707	41.0180	317.766	0.00314697	5.38196	7.45280	34.5968	29.8331	53.5876	967.235	-0.174183	42.4524	0.112652	supercritical
235.189	44.3540	322.308	0.00310262	5.35864	7.56635	34.3678	29.9223	52.8501	999.246	-0.215593	43.7648	0.115641	supercritical
234.641	44.3540	322.888	0.00309705	5.33364	7.53739	34.2446	29.9260	52.8451	1001.28	-0.217763	43.9212	0.115936	supercritical
234.130	44.3510	323.423	0.00309193	5.31040	7.51035	34.1298	29.9295	52.8409	1003.16	-0.219743	44.0667	0.116209	supercritical
233.731	44.3500	323.843	0.00308791	5.29221	7.48926	34.0399	29.9324	52.8374	1004.64	-0.221304	44.1816	0.116425	supercritical
235.016	47.9310	328.527	0.00304389	5.26135	7.60195	33.7693	30.0303	52.1686	1037.74	-0.259009	45.5954	0.119619	supercritical
234.521	47.9320	329.029	0.00303925	5.23907	7.57614	33.6591	30.0339	52.1653	1039.56	-0.260687	45.7397	0.119887	supercritical
234.030	47.9270	329.518	0.00303474	5.21710	7.55046	33.5506	30.0374	52.1631	1041.30	-0.262284	45.8809	0.120148	supercritical
233.633	47.9280	329.921	0.00303103	5.19921	7.52976	33.4619	30.0405	52.1603	1042.77	-0.263628	45.9982	0.120365	supercritical
234.971	51.2440	333.713	0.00299659	5.18360	7.64708	33.2783	30.1294	51.6325	1070.96	-0.292376	47.1981	0.123101	supercritical
234.454	51.2460	334.220	0.00299204	5.16058	7.62042	33.1643	30.1333	51.6301	1072.83	-0.293909	47.3515	0.123382	supercritical
234.029	51.2430	334.630	0.00298838	5.14174	7.59843	33.0711	30.1364	51.6287	1074.33	-0.295124	47.4762	0.123610	supercritical
233.650	51.2400	334.995	0.00298512	5.12495	7.57882	32.9878	30.1393	51.6276	1075.66	-0.296203	47.5879	0.123813	supercritical
235.440	55.1050	338.811	0.00295149	5.12312	7.73236	32.8578	30.2400	51.0985	1105.74	-0.323926	48.8479	0.126732	supercritical
234.914	55.1040	339.303	0.00294722	5.10005	7.70546	32.7436	30.2438	51.0975	1107.57	-0.325243	49.0042	0.127014	supercritical
234.391	55.1020	339.790	0.00294299	5.07713	7.67871	32.6300	30.2478	51.0966	1109.38	-0.326543	49.1603	0.127295	supercritical
233.958	55.0980	340.190	0.00293953	5.05819	7.65652	32.5360	30.2511	51.0962	1110.87	-0.327599	49.2892	0.127526	supercritical
235.316	58.4180	343.357	0.00291242	5.05329	7.78277	32.4100	30.3376	50.7003	1135.85	-0.348339	50.3717	0.130020	supercritical
234.894	58.4160	343.738	0.00290919	5.03497	7.76134	32.3192	30.3407	50.7003	1137.28	-0.349264	50.4985	0.130245	supercritical
234.436	58.4160	344.154	0.00290568	5.01505	7.73812	32.2203	30.3443	50.6999	1138.86	-0.350281	50.6378	0.130494	supercritical
233.899	58.4130	344.638	0.00290159	4.99173	7.71084	32.1044	30.3486	50.6999	1140.69	-0.351452	50.8009	0.130783	supercritical
235.308	61.8870	347.720	0.00287588	4.99008	7.84537	31.9916	30.4375	50.3337	1165.56	-0.370308	51.8901	0.133302	supercritical
234.767	61.8870	348.196	0.00287194	4.96676	7.81814	31.8757	30.4417	50.3340	1167.39	-0.371371	52.0563	0.133594	supercritical
234.277	61.8850	348.626	0.00286840	4.94567	7.79344	31.7708	30.4457	50.3344	1169.04	-0.372320	52.2070	0.133859	supercritical
233.911	61.8820	348.945	0.00286578	4.92993	7.77496	31.6925	30.4486	50.3350	1170.26	-0.373020	52.3194	0.134056	supercritical
235.226	65.3870	351.927	0.00284150	4.92732	7.90803	31.5757	30.5374	50.0070	1194.48	-0.389794	53.4074	0.136565	supercritical
234.756	65.3840	352.326	0.00283828	4.90727	7.88446	31.4760	30.5411	50.0080	1196.03	-0.390598	53.5526	0.136817	supercritical
234.141	65.3820	352.851	0.00283406	4.88100	7.85367	31.3451	30.5461	50.0092	1198.06	-0.391658	53.7448	0.137151	supercritical
233.842	65.3810	353.107	0.00283201	4.86822	7.83870	31.2813	30.5487	50.0098	1199.06	-0.392173	53.8387	0.137314	supercritical
235.239	68.7610	355.687	0.00281146	4.87429	7.97566	31.2129	30.6315	49.7264	1220.95	-0.406185	54.8096	0.139586	supercritical
234.730	68.7610	356.113	0.00280810	4.85268	7.95035	31.1052	30.6357	49.7276	1222.62	-0.406980	54.9703	0.139863	supercritical
234.268	68.7570	356.494	0.00280509	4.83312	7.92729	31.0076	30.6395	49.7291	1224.11	-0.407681	55.1155	0.140112	supercritical
233.731	68.7570	356.944	0.00280156	4.81031	7.90059	30.8935	30.6441	49.7305	1225.88	-0.408516	55.2872	0.140407	supercritical
255.835	1.02000	7.93146	0.126080	10.8574	12.9205	81.9799	26.3619	35.9056	412.136	5.89889	9.81079	0.0291290	vapor
255.177	1.02000	7.95407	0.125722	10.8396	12.8969	81.8875	26.3484	35.9009	411.571	5.92881	9.78850	0.0290488	vapor
254.645	1.01900	7.96438	0.125559	10.8254	12.8780	81.8213	26.3373	35.8958	411.119	5.95319	9.77029	0.0289831	vapor
253.943	1.01900	7.98875	0.125176	10.8065	12.8528	81.7222	26.3232	35.8913	410.513	5.98552	9.74647	0.0288978	vapor
256.518	2.71400	22.1912	0.0450629	10.6145	12.5765	72.9160	26.8591	38.9345	403.642	5.76856	10.1820	0.0308439	vapor
255.864	2.71400	22.2656	0.0449123	10.5956	12.5511	72.8166	26.8505	38.9589	402.982	5.79904	10.1609	0.0307717	vapor
255.237	2.71600	22.3555	0.0447317	10.5771	12.5262	72.7135	26.8431	38.9871	402.336	5.82832	10.1412	0.0307049	vapor
